section_id,student_id,term_id,enrollment_status,final_grade
PNUR-2025FA-41,S0037296,2025FA,Enrolled,
PNUR-2025FA-41,S0031148,2025FA,Enrolled,
PNUR-2025FA-41,S0032281,2025FA,Enrolled,
PNUR-2025FA-41,S0000420,2025FA,Enrolled,
PNUR-2025FA-41,S0028189,2025FA,Enrolled,
PNUR-2025FA-41,S0040467,2025FA,Enrolled,
PNUR-2025FA-41,S0026156,2025FA,Enrolled,
PNUR-2025FA-41,S0033578,2025FA,Enrolled,
PNUR-2025FA-41,S0037879,2025FA,Enrolled,
PNUR-2025FA-41,S0029018,2025FA,Enrolled,
PNUR-2025FA-41,S0039173,2025FA,Enrolled,
PNUR-2025FA-41,S0014933,2025FA,Enrolled,
PNUR-2025FA-41,S0003748,2025FA,Enrolled,
PNUR-2025FA-41,S0035847,2025FA,Enrolled,
PNUR-2025FA-41,S0026961,2025FA,Enrolled,
PNUR-2025FA-41,S0010314,2025FA,Enrolled,
PNUR-2025FA-41,S0014853,2025FA,Enrolled,
PNUR-2025FA-41,S0028066,2025FA,Enrolled,
PNUR-2025FA-41,S0022075,2025FA,Enrolled,
PNUR-2025FA-41,S0028241,2025FA,Enrolled,
PNUR-2025FA-41,S0027387,2025FA,Enrolled,
PNUR-2025FA-41,S0032627,2025FA,Enrolled,
PNUR-2025FA-41,S0040664,2025FA,Enrolled,
PNUR-2025FA-41,S0032761,2025FA,Enrolled,
PNUR-2025FA-41,S0024160,2025FA,Enrolled,
PNUR-2025FA-42,S0032300,2025FA,Enrolled,
PNUR-2025FA-42,S0009064,2025FA,Enrolled,
PNUR-2025FA-42,S0007848,2025FA,Enrolled,
PNUR-2025FA-42,S0018037,2025FA,Enrolled,
PNUR-2025FA-42,S0032887,2025FA,Enrolled,
PNUR-2025FA-42,S0001676,2025FA,Enrolled,
PNUR-2025FA-42,S0006304,2025FA,Enrolled,
PNUR-2025FA-42,S0023589,2025FA,Enrolled,
PNUR-2025FA-42,S0037195,2025FA,Enrolled,
PNUR-2025FA-42,S0025982,2025FA,Enrolled,
PNUR-2025FA-42,S0004452,2025FA,Enrolled,
PNUR-2025FA-42,S0038865,2025FA,Enrolled,
PNUR-2025FA-42,S0034210,2025FA,Enrolled,
PNUR-2025FA-42,S0017853,2025FA,Enrolled,
PNUR-2025FA-42,S0033230,2025FA,Enrolled,
PNUR-2025FA-42,S0028418,2025FA,Enrolled,
PNUR-2025FA-42,S0026116,2025FA,Enrolled,
PNUR-2025FA-42,S0026326,2025FA,Enrolled,
PNUR-2025FA-42,S0038959,2025FA,Enrolled,
PNUR-2025FA-42,S0019285,2025FA,Enrolled,
PNUR-2025FA-42,S0027683,2025FA,Enrolled,
PNUR-2025FA-42,S0013785,2025FA,Enrolled,
PNUR-2025FA-42,S0039057,2025FA,Enrolled,
PNUR-2025FA-42,S0038190,2025FA,Enrolled,
PNUR-2025FA-42,S0028407,2025FA,Enrolled,
PNUR-2025FA-42,S0009159,2025FA,Enrolled,
PNUR-2025FA-42,S0021732,2025FA,Enrolled,
PNUR-2025FA-43,S0032644,2025FA,Enrolled,
PNUR-2025FA-43,S0037972,2025FA,Enrolled,
PNUR-2025FA-43,S0033784,2025FA,Enrolled,
PNUR-2025FA-43,S0030775,2025FA,Enrolled,
PNUR-2025FA-43,S0010253,2025FA,Enrolled,
PNUR-2025FA-43,S0021156,2025FA,Enrolled,
PNUR-2025FA-43,S0034208,2025FA,Enrolled,
PNUR-2025FA-43,S0032876,2025FA,Enrolled,
PNUR-2025FA-43,S0007990,2025FA,Enrolled,
PNUR-2025FA-43,S0040224,2025FA,Enrolled,
PNUR-2025FA-43,S0022197,2025FA,Enrolled,
PNUR-2025FA-43,S0037300,2025FA,Enrolled,
PNUR-2025FA-43,S0024140,2025FA,Enrolled,
PNUR-2025FA-43,S0032141,2025FA,Enrolled,
PNUR-2025FA-43,S0030704,2025FA,Enrolled,
PNUR-2025FA-43,S0033514,2025FA,Enrolled,
PNUR-2025FA-43,S0022562,2025FA,Enrolled,
PNUR-2025FA-43,S0031468,2025FA,Enrolled,
PNUR-2025FA-43,S0033363,2025FA,Enrolled,
PNUR-2025FA-43,S0023907,2025FA,Enrolled,
PNUR-2025FA-43,S0037542,2025FA,Enrolled,
PNUR-2025FA-43,S0033257,2025FA,Enrolled,
PNUR-2025FA-43,S0023782,2025FA,Enrolled,
PNUR-2025FA-43,S0016175,2025FA,Enrolled,
PNUR-2025FA-43,S0025691,2025FA,Enrolled,
PNUR-2025FA-43,S0040507,2025FA,Enrolled,
PNUR-2025FA-43,S0031378,2025FA,Enrolled,
PNUR-2025FA-44,S0026469,2025FA,Enrolled,
PNUR-2025FA-44,S0039004,2025FA,Enrolled,
PNUR-2025FA-44,S0036948,2025FA,Enrolled,
PNUR-2025FA-44,S0037451,2025FA,Enrolled,
PNUR-2025FA-44,S0030370,2025FA,Enrolled,
PNUR-2025FA-44,S0012526,2025FA,Enrolled,
PNUR-2025FA-44,S0008992,2025FA,Enrolled,
PNUR-2025FA-44,S0016490,2025FA,Enrolled,
PNUR-2025FA-44,S0029129,2025FA,Enrolled,
PNUR-2025FA-44,S0025771,2025FA,Enrolled,
PNUR-2025FA-44,S0038981,2025FA,Enrolled,
PNUR-2025FA-44,S0039721,2025FA,Enrolled,
PNUR-2025FA-44,S0028252,2025FA,Enrolled,
PNUR-2025FA-44,S0008519,2025FA,Enrolled,
PNUR-2025FA-44,S0036989,2025FA,Enrolled,
PNUR-2025FA-44,S0033857,2025FA,Enrolled,
PNUR-2025FA-44,S0036147,2025FA,Enrolled,
PNUR-2025FA-44,S0024379,2025FA,Enrolled,
PNUR-2025FA-44,S0004747,2025FA,Enrolled,
PNUR-2025FA-44,S0032138,2025FA,Enrolled,
PNUR-2025FA-44,S0020996,2025FA,Enrolled,
PNUR-2025FA-44,S0032994,2025FA,Enrolled,
PNUR-2025FA-44,S0024142,2025FA,Enrolled,
PNUR-2025FA-44,S0019299,2025FA,Enrolled,
PNUR-2025FA-44,S0013301,2025FA,Enrolled,
PNUR-2025FA-44,S0016574,2025FA,Enrolled,
PNUR-2025FA-44,S0008918,2025FA,Enrolled,
PNUR-2025FA-45,S0015802,2025FA,Enrolled,
PNUR-2025FA-45,S0020840,2025FA,Enrolled,
PNUR-2025FA-45,S0025967,2025FA,Enrolled,
PNUR-2025FA-45,S0029318,2025FA,Enrolled,
PNUR-2025FA-45,S0003586,2025FA,Enrolled,
PNUR-2025FA-45,S0032745,2025FA,Enrolled,
PNUR-2025FA-45,S0034277,2025FA,Enrolled,
PNUR-2025FA-45,S0019509,2025FA,Enrolled,
PNUR-2025FA-45,S0035664,2025FA,Enrolled,
PNUR-2025FA-45,S0006133,2025FA,Enrolled,
PNUR-2025FA-45,S0029391,2025FA,Enrolled,
PNUR-2025FA-45,S0003085,2025FA,Enrolled,
PNUR-2025FA-45,S0033098,2025FA,Enrolled,
PNUR-2025FA-45,S0037307,2025FA,Enrolled,
PNUR-2025FA-45,S0039909,2025FA,Enrolled,
PNUR-2025FA-45,S0032652,2025FA,Enrolled,
PNUR-2025FA-45,S0028859,2025FA,Enrolled,
PNUR-2025FA-45,S0038956,2025FA,Enrolled,
PNUR-2025FA-45,S0026793,2025FA,Enrolled,
PNUR-2025FA-45,S0033093,2025FA,Enrolled,
PNUR-2025FA-45,S0026601,2025FA,Enrolled,
PNUR-2025FA-45,S0040050,2025FA,Enrolled,
PNUR-2025FA-45,S0032801,2025FA,Enrolled,
PNUR-2025FA-45,S0028389,2025FA,Enrolled,
PNUR-2025FA-45,S0016240,2025FA,Enrolled,
PNUR-2025FA-45,S0019178,2025FA,Enrolled,
PNUR-2025FA-45,S0023765,2025FA,Enrolled,
PNUR-2025FA-46,S0028890,2025FA,Enrolled,
PNUR-2025FA-46,S0033406,2025FA,Enrolled,
PNUR-2025FA-46,S0038645,2025FA,Enrolled,
PNUR-2025FA-46,S0027104,2025FA,Enrolled,
PNUR-2025FA-46,S0036347,2025FA,Enrolled,
PNUR-2025FA-46,S0032820,2025FA,Enrolled,
PNUR-2025FA-46,S0019375,2025FA,Enrolled,
PNUR-2025FA-46,S0039608,2025FA,Enrolled,
PNUR-2025FA-46,S0035815,2025FA,Enrolled,
PNUR-2025FA-46,S0028346,2025FA,Enrolled,
PNUR-2025FA-46,S0016999,2025FA,Enrolled,
PNUR-2025FA-46,S0000650,2025FA,Enrolled,
PNUR-2025FA-46,S0033463,2025FA,Enrolled,
PNUR-2025FA-46,S0035456,2025FA,Enrolled,
PNUR-2025FA-46,S0037184,2025FA,Enrolled,
PNUR-2025FA-46,S0034418,2025FA,Enrolled,
PNUR-2025FA-46,S0027413,2025FA,Enrolled,
PNUR-2025FA-46,S0017658,2025FA,Enrolled,
PNUR-2025FA-46,S0023654,2025FA,Enrolled,
PNUR-2025FA-46,S0024310,2025FA,Enrolled,
PNUR-2025FA-46,S0029600,2025FA,Enrolled,
PNUR-2025FA-46,S0008225,2025FA,Enrolled,
PNUR-2025FA-46,S0028423,2025FA,Enrolled,
PNUR-2025FA-46,S0008399,2025FA,Enrolled,
PNUR-2025FA-46,S0035505,2025FA,Enrolled,
PNUR-2025FA-46,S0024370,2025FA,Enrolled,
PNUR-2025FA-46,S0027898,2025FA,Enrolled,
PNUR-2025FA-47,S0033625,2025FA,Enrolled,
PNUR-2025FA-47,S0039830,2025FA,Enrolled,
PNUR-2025FA-47,S0008833,2025FA,Enrolled,
PNUR-2025FA-47,S0000432,2025FA,Enrolled,
PNUR-2025FA-47,S0034005,2025FA,Enrolled,
PNUR-2025FA-47,S0016343,2025FA,Enrolled,
PNUR-2025FA-47,S0001587,2025FA,Enrolled,
PNUR-2025FA-47,S0037981,2025FA,Enrolled,
PNUR-2025FA-47,S0005447,2025FA,Enrolled,
PNUR-2025FA-47,S0014399,2025FA,Enrolled,
PNUR-2025FA-47,S0037267,2025FA,Enrolled,
PNUR-2025FA-47,S0027457,2025FA,Enrolled,
PNUR-2025FA-47,S0032114,2025FA,Enrolled,
PNUR-2025FA-47,S0025767,2025FA,Enrolled,
PNUR-2025FA-47,S0025457,2025FA,Enrolled,
PNUR-2025FA-47,S0011845,2025FA,Enrolled,
PNUR-2025FA-47,S0003333,2025FA,Enrolled,
PNUR-2025FA-47,S0012338,2025FA,Enrolled,
PNUR-2025FA-47,S0032686,2025FA,Enrolled,
PNUR-2025FA-47,S0014820,2025FA,Enrolled,
PNUR-2025FA-47,S0036994,2025FA,Enrolled,
PNUR-2025FA-47,S0030902,2025FA,Enrolled,
PNUR-2025FA-47,S0016458,2025FA,Enrolled,
PNUR-2025FA-47,S0037227,2025FA,Enrolled,
PNUR-2025FA-47,S0015621,2025FA,Enrolled,
PNUR-2025FA-47,S0037255,2025FA,Enrolled,
PNUR-2025FA-47,S0034301,2025FA,Enrolled,
PNUR-2025FA-48,S0032632,2025FA,Enrolled,
PNUR-2025FA-48,S0037372,2025FA,Enrolled,
PNUR-2025FA-48,S0000693,2025FA,Enrolled,
PNUR-2025FA-48,S0010003,2025FA,Enrolled,
PNUR-2025FA-48,S0013645,2025FA,Enrolled,
PNUR-2025FA-48,S0015455,2025FA,Enrolled,
PNUR-2025FA-48,S0039391,2025FA,Enrolled,
PNUR-2025FA-48,S0026927,2025FA,Enrolled,
PNUR-2025FA-48,S0017710,2025FA,Enrolled,
PNUR-2025FA-48,S0008576,2025FA,Enrolled,
PNUR-2025FA-48,S0013588,2025FA,Enrolled,
PNUR-2025FA-48,S0028358,2025FA,Enrolled,
PNUR-2025FA-48,S0032660,2025FA,Enrolled,
PNUR-2025FA-48,S0033722,2025FA,Enrolled,
PNUR-2025FA-48,S0040164,2025FA,Enrolled,
PNUR-2025FA-48,S0034291,2025FA,Enrolled,
PNUR-2025FA-48,S0005057,2025FA,Enrolled,
PNUR-2025FA-48,S0038468,2025FA,Enrolled,
PNUR-2025FA-48,S0033892,2025FA,Enrolled,
PNUR-2025FA-48,S0035386,2025FA,Enrolled,
PNUR-2025FA-48,S0026981,2025FA,Enrolled,
PNUR-2025FA-48,S0040220,2025FA,Enrolled,
PNUR-2025FA-48,S0040495,2025FA,Enrolled,
PNUR-2025FA-48,S0040028,2025FA,Enrolled,
PNUR-2025FA-48,S0019420,2025FA,Enrolled,
PNUR-2025FA-48,S0039372,2025FA,Enrolled,
PNUR-2025FA-48,S0039019,2025FA,Enrolled,
PNUR-2025FA-49,S0009746,2025FA,Enrolled,
PNUR-2025FA-49,S0007188,2025FA,Enrolled,
PNUR-2025FA-49,S0037581,2025FA,Enrolled,
PNUR-2025FA-49,S0039807,2025FA,Enrolled,
PNUR-2025FA-49,S0038619,2025FA,Enrolled,
PNUR-2025FA-49,S0038060,2025FA,Enrolled,
PNUR-2025FA-49,S0020588,2025FA,Enrolled,
PNUR-2025FA-49,S0027134,2025FA,Enrolled,
PNUR-2025FA-49,S0005832,2025FA,Enrolled,
PNUR-2025FA-49,S0032831,2025FA,Enrolled,
PNUR-2025FA-49,S0016130,2025FA,Enrolled,
PNUR-2025FA-49,S0040180,2025FA,Enrolled,
PNUR-2025FA-49,S0035933,2025FA,Enrolled,
PNUR-2025FA-49,S0000273,2025FA,Enrolled,
PNUR-2025FA-49,S0032819,2025FA,Enrolled,
PNUR-2025FA-49,S0005010,2025FA,Enrolled,
PNUR-2025FA-49,S0007760,2025FA,Enrolled,
PNUR-2025FA-49,S0032234,2025FA,Enrolled,
PNUR-2025FA-49,S0029044,2025FA,Enrolled,
PNUR-2025FA-49,S0039754,2025FA,Enrolled,
PNUR-2025FA-49,S0018549,2025FA,Enrolled,
PNUR-2025FA-49,S0027546,2025FA,Enrolled,
PNUR-2025FA-49,S0026519,2025FA,Enrolled,
PNUR-2025FA-49,S0032595,2025FA,Enrolled,
PNUR-2025FA-49,S0039852,2025FA,Enrolled,
PNUR-2025FA-49,S0037613,2025FA,Enrolled,
PNUR-2025FA-49,S0040623,2025FA,Enrolled,
PNUR-2025FA-50,S0033658,2025FA,Enrolled,
PNUR-2025FA-50,S0031265,2025FA,Enrolled,
PNUR-2025FA-50,S0027614,2025FA,Enrolled,
PNUR-2025FA-50,S0033480,2025FA,Enrolled,
PNUR-2025FA-50,S0040388,2025FA,Enrolled,
PNUR-2025FA-50,S0019504,2025FA,Enrolled,
PNUR-2025FA-50,S0023364,2025FA,Enrolled,
PNUR-2025FA-50,S0025403,2025FA,Enrolled,
PNUR-2025FA-50,S0015800,2025FA,Enrolled,
PNUR-2025FA-50,S0039359,2025FA,Enrolled,
PNUR-2025FA-50,S0013134,2025FA,Enrolled,
PNUR-2025FA-50,S0012499,2025FA,Enrolled,
PNUR-2025FA-50,S0032793,2025FA,Enrolled,
PNUR-2025FA-50,S0032929,2025FA,Enrolled,
PNUR-2025FA-50,S0025708,2025FA,Enrolled,
PNUR-2025FA-50,S0018639,2025FA,Enrolled,
PNUR-2025FA-50,S0034139,2025FA,Enrolled,
PNUR-2025FA-50,S0032216,2025FA,Enrolled,
PNUR-2025FA-50,S0027874,2025FA,Enrolled,
PNUR-2025FA-50,S0014022,2025FA,Enrolled,
PNUR-2025FA-50,S0003158,2025FA,Enrolled,
PNUR-2025FA-50,S0020925,2025FA,Enrolled,
PNUR-2025FA-50,S0038678,2025FA,Enrolled,
PNUR-2025FA-50,S0024167,2025FA,Enrolled,
PNUR-2025FA-50,S0035909,2025FA,Enrolled,
PNUR-2025FA-50,S0037890,2025FA,Enrolled,
PNUR-2025FA-50,S0036289,2025FA,Enrolled,
PNUR-2025FA-51,S0039735,2025FA,Enrolled,
PNUR-2025FA-51,S0031109,2025FA,Enrolled,
PNUR-2025FA-51,S0028383,2025FA,Enrolled,
PNUR-2025FA-51,S0039144,2025FA,Enrolled,
PNUR-2025FA-51,S0037626,2025FA,Enrolled,
PNUR-2025FA-51,S0027517,2025FA,Enrolled,
PNUR-2025FA-51,S0030316,2025FA,Enrolled,
PNUR-2025FA-51,S0040587,2025FA,Enrolled,
PNUR-2025FA-51,S0031622,2025FA,Enrolled,
PNUR-2025FA-51,S0023323,2025FA,Enrolled,
PNUR-2025FA-51,S0039924,2025FA,Enrolled,
PNUR-2025FA-51,S0019559,2025FA,Enrolled,
PNUR-2025FA-51,S0026085,2025FA,Enrolled,
PNUR-2025FA-51,S0037488,2025FA,Enrolled,
PNUR-2025FA-51,S0036288,2025FA,Enrolled,
PNUR-2025FA-51,S0015687,2025FA,Enrolled,
PNUR-2025FA-51,S0034077,2025FA,Enrolled,
PNUR-2025FA-51,S0036199,2025FA,Enrolled,
PNUR-2025FA-51,S0007303,2025FA,Enrolled,
PNUR-2025FA-51,S0031896,2025FA,Enrolled,
PNUR-2025FA-51,S0032679,2025FA,Enrolled,
PNUR-2025FA-51,S0009083,2025FA,Enrolled,
PNUR-2025FA-51,S0039237,2025FA,Enrolled,
PNUR-2025FA-51,S0028979,2025FA,Enrolled,
PNUR-2025FA-51,S0004968,2025FA,Enrolled,
PNUR-2025FA-51,S0023492,2025FA,Enrolled,
PNUR-2025FA-51,S0005039,2025FA,Enrolled,
PNUR-2025FA-52,S0015175,2025FA,Enrolled,
PNUR-2025FA-52,S0036357,2025FA,Enrolled,
PNUR-2025FA-52,S0032241,2025FA,Enrolled,
PNUR-2025FA-52,S0000843,2025FA,Enrolled,
PNUR-2025FA-52,S0027659,2025FA,Enrolled,
PNUR-2025FA-52,S0018097,2025FA,Enrolled,
PNUR-2025FA-52,S0018932,2025FA,Enrolled,
PNUR-2025FA-52,S0031999,2025FA,Enrolled,
PNUR-2025FA-52,S0014010,2025FA,Enrolled,
PNUR-2025FA-52,S0021361,2025FA,Enrolled,
PNUR-2025FA-52,S0015984,2025FA,Enrolled,
PNUR-2025FA-52,S0040106,2025FA,Enrolled,
PNUR-2025FA-52,S0001865,2025FA,Enrolled,
PNUR-2025FA-52,S0033806,2025FA,Enrolled,
PNUR-2025FA-52,S0039760,2025FA,Enrolled,
PNUR-2025FA-52,S0035343,2025FA,Enrolled,
PNUR-2025FA-52,S0012575,2025FA,Enrolled,
PNUR-2025FA-52,S0032759,2025FA,Enrolled,
PNUR-2025FA-52,S0022554,2025FA,Enrolled,
PNUR-2025FA-52,S0038342,2025FA,Enrolled,
PNUR-2025FA-52,S0018579,2025FA,Enrolled,
PNUR-2025FA-52,S0032032,2025FA,Enrolled,
PNUR-2025FA-52,S0028165,2025FA,Enrolled,
PNUR-2025FA-52,S0026037,2025FA,Enrolled,
PNUR-2025FA-52,S0037785,2025FA,Enrolled,
PNUR-2025FA-52,S0021122,2025FA,Enrolled,
PNUR-2025FA-52,S0001064,2025FA,Enrolled,
PNUR-2025FA-53,S0039844,2025FA,Enrolled,
PNUR-2025FA-53,S0007393,2025FA,Enrolled,
PNUR-2025FA-53,S0001765,2025FA,Enrolled,
PNUR-2025FA-53,S0039616,2025FA,Enrolled,
PNUR-2025FA-53,S0015940,2025FA,Enrolled,
PNUR-2025FA-53,S0038900,2025FA,Enrolled,
PNUR-2025FA-53,S0029430,2025FA,Enrolled,
PNUR-2025FA-53,S0024064,2025FA,Enrolled,
PNUR-2025FA-53,S0028741,2025FA,Enrolled,
PNUR-2025FA-53,S0031935,2025FA,Enrolled,
PNUR-2025FA-53,S0040024,2025FA,Enrolled,
PNUR-2025FA-53,S0029247,2025FA,Enrolled,
PNUR-2025FA-53,S0023427,2025FA,Enrolled,
PNUR-2025FA-53,S0038206,2025FA,Enrolled,
PNUR-2025FA-53,S0007791,2025FA,Enrolled,
PNUR-2025FA-53,S0024249,2025FA,Enrolled,
PNUR-2025FA-53,S0036083,2025FA,Enrolled,
PNUR-2025FA-53,S0032109,2025FA,Enrolled,
PNUR-2025FA-53,S0002053,2025FA,Enrolled,
PNUR-2025FA-53,S0026345,2025FA,Enrolled,
PNUR-2025FA-53,S0032565,2025FA,Enrolled,
PNUR-2025FA-53,S0036360,2025FA,Enrolled,
PNUR-2025FA-53,S0001516,2025FA,Enrolled,
PNUR-2025FA-53,S0040112,2025FA,Enrolled,
PNUR-2025FA-53,S0011018,2025FA,Enrolled,
PNUR-2025FA-53,S0027946,2025FA,Enrolled,
PNUR-2025FA-53,S0009483,2025FA,Enrolled,
PNUR-2025FA-54,S0040573,2025FA,Enrolled,
PNUR-2025FA-54,S0028275,2025FA,Enrolled,
PNUR-2025FA-54,S0032323,2025FA,Enrolled,
PNUR-2025FA-54,S0012374,2025FA,Enrolled,
PNUR-2025FA-54,S0037864,2025FA,Enrolled,
PNUR-2025FA-54,S0039027,2025FA,Enrolled,
PNUR-2025FA-54,S0038654,2025FA,Enrolled,
PNUR-2025FA-54,S0033537,2025FA,Enrolled,
PNUR-2025FA-54,S0036864,2025FA,Enrolled,
PNUR-2025FA-54,S0033938,2025FA,Enrolled,
PNUR-2025FA-54,S0001403,2025FA,Enrolled,
PNUR-2025FA-54,S0023811,2025FA,Enrolled,
PNUR-2025FA-54,S0035952,2025FA,Enrolled,
PNUR-2025FA-54,S0015628,2025FA,Enrolled,
PNUR-2025FA-54,S0022525,2025FA,Enrolled,
PNUR-2025FA-54,S0037336,2025FA,Enrolled,
PNUR-2025FA-54,S0034100,2025FA,Enrolled,
PNUR-2025FA-54,S0002069,2025FA,Enrolled,
PNUR-2025FA-54,S0003122,2025FA,Enrolled,
PNUR-2025FA-54,S0030546,2025FA,Enrolled,
PNUR-2025FA-54,S0005613,2025FA,Enrolled,
PNUR-2025FA-54,S0032912,2025FA,Enrolled,
PNUR-2025FA-54,S0010358,2025FA,Enrolled,
PNUR-2025FA-54,S0017626,2025FA,Enrolled,
PNUR-2025FA-54,S0035725,2025FA,Enrolled,
PNUR-2025FA-54,S0031089,2025FA,Enrolled,
PNUR-2025FA-54,S0028696,2025FA,Enrolled,
PNUR-2025FA-55,S0015365,2025FA,Enrolled,
PNUR-2025FA-55,S0032375,2025FA,Enrolled,
PNUR-2025FA-55,S0010542,2025FA,Enrolled,
PNUR-2025FA-55,S0022090,2025FA,Enrolled,
PNUR-2025FA-55,S0033920,2025FA,Enrolled,
PNUR-2025FA-55,S0010537,2025FA,Enrolled,
PNUR-2025FA-55,S0021632,2025FA,Enrolled,
PNUR-2025FA-55,S0027127,2025FA,Enrolled,
PNUR-2025FA-55,S0010306,2025FA,Enrolled,
PNUR-2025FA-55,S0009892,2025FA,Enrolled,
PNUR-2025FA-55,S0001163,2025FA,Enrolled,
PNUR-2025FA-55,S0013374,2025FA,Enrolled,
PNUR-2025FA-55,S0025532,2025FA,Enrolled,
PNUR-2025FA-55,S0015504,2025FA,Enrolled,
PNUR-2025FA-55,S0030760,2025FA,Enrolled,
PNUR-2025FA-55,S0001486,2025FA,Enrolled,
PNUR-2025FA-55,S0027832,2025FA,Enrolled,
PNUR-2025FA-55,S0036222,2025FA,Enrolled,
PNUR-2025FA-55,S0033163,2025FA,Enrolled,
PNUR-2025FA-55,S0038417,2025FA,Enrolled,
PNUR-2025FA-55,S0038481,2025FA,Enrolled,
PNUR-2025FA-55,S0036596,2025FA,Enrolled,
PNUR-2025FA-55,S0033253,2025FA,Enrolled,
PNUR-2025FA-55,S0027031,2025FA,Enrolled,
PNUR-2025FA-55,S0032089,2025FA,Enrolled,
PNUR-2025FA-55,S0037552,2025FA,Enrolled,
PNUR-2025FA-55,S0033511,2025FA,Enrolled,
PNUR-2025FA-56,S0017653,2025FA,Enrolled,
PNUR-2025FA-56,S0025823,2025FA,Enrolled,
PNUR-2025FA-56,S0037076,2025FA,Enrolled,
PNUR-2025FA-56,S0037259,2025FA,Enrolled,
PNUR-2025FA-56,S0026204,2025FA,Enrolled,
PNUR-2025FA-56,S0032739,2025FA,Enrolled,
PNUR-2025FA-56,S0018664,2025FA,Enrolled,
PNUR-2025FA-56,S0038992,2025FA,Enrolled,
PNUR-2025FA-56,S0039436,2025FA,Enrolled,
PNUR-2025FA-56,S0028059,2025FA,Enrolled,
PNUR-2025FA-56,S0006442,2025FA,Enrolled,
PNUR-2025FA-56,S0029241,2025FA,Enrolled,
PNUR-2025FA-56,S0040021,2025FA,Enrolled,
PNUR-2025FA-56,S0025444,2025FA,Enrolled,
PNUR-2025FA-56,S0035862,2025FA,Enrolled,
PNUR-2025FA-56,S0031981,2025FA,Enrolled,
PNUR-2025FA-56,S0007756,2025FA,Enrolled,
PNUR-2025FA-56,S0021731,2025FA,Enrolled,
PNUR-2025FA-56,S0017024,2025FA,Enrolled,
PNUR-2025FA-56,S0037425,2025FA,Enrolled,
PNUR-2025FA-56,S0040365,2025FA,Enrolled,
PNUR-2025FA-56,S0038460,2025FA,Enrolled,
PNUR-2025FA-56,S0020741,2025FA,Enrolled,
PNUR-2025FA-56,S0032250,2025FA,Enrolled,
PNUR-2025FA-56,S0030533,2025FA,Enrolled,
PNUR-2025FA-56,S0037926,2025FA,Enrolled,
PNUR-2025FA-56,S0033440,2025FA,Enrolled,
PNUR-2025FA-57,S0033745,2025FA,Enrolled,
PNUR-2025FA-57,S0013755,2025FA,Enrolled,
PNUR-2025FA-57,S0022851,2025FA,Enrolled,
PNUR-2025FA-57,S0005833,2025FA,Enrolled,
PNUR-2025FA-57,S0039898,2025FA,Enrolled,
PNUR-2025FA-57,S0011099,2025FA,Enrolled,
PNUR-2025FA-57,S0009922,2025FA,Enrolled,
PNUR-2025FA-57,S0030992,2025FA,Enrolled,
PNUR-2025FA-57,S0037185,2025FA,Enrolled,
PNUR-2025FA-57,S0003759,2025FA,Enrolled,
PNUR-2025FA-57,S0023924,2025FA,Enrolled,
PNUR-2025FA-57,S0039869,2025FA,Enrolled,
PNUR-2025FA-57,S0007217,2025FA,Enrolled,
PNUR-2025FA-57,S0033899,2025FA,Enrolled,
PNUR-2025FA-57,S0023146,2025FA,Enrolled,
PNUR-2025FA-57,S0017368,2025FA,Enrolled,
PNUR-2025FA-57,S0017575,2025FA,Enrolled,
PNUR-2025FA-57,S0022519,2025FA,Enrolled,
PNUR-2025FA-57,S0037143,2025FA,Enrolled,
PNUR-2025FA-57,S0033676,2025FA,Enrolled,
PNUR-2025FA-57,S0034298,2025FA,Enrolled,
PNUR-2025FA-57,S0030478,2025FA,Enrolled,
PNUR-2025FA-57,S0039463,2025FA,Enrolled,
PNUR-2025FA-57,S0005164,2025FA,Enrolled,
PNUR-2025FA-57,S0026906,2025FA,Enrolled,
PNUR-2025FA-57,S0014588,2025FA,Enrolled,
PNUR-2025FA-57,S0040118,2025FA,Enrolled,
PNUR-2025FA-58,S0022153,2025FA,Enrolled,
PNUR-2025FA-58,S0026174,2025FA,Enrolled,
PNUR-2025FA-58,S0016596,2025FA,Enrolled,
PNUR-2025FA-58,S0033621,2025FA,Enrolled,
PNUR-2025FA-58,S0039316,2025FA,Enrolled,
PNUR-2025FA-58,S0006924,2025FA,Enrolled,
PNUR-2025FA-58,S0029027,2025FA,Enrolled,
PNUR-2025FA-58,S0032088,2025FA,Enrolled,
PNUR-2025FA-58,S0006187,2025FA,Enrolled,
PNUR-2025FA-58,S0009695,2025FA,Enrolled,
PNUR-2025FA-58,S0024121,2025FA,Enrolled,
PNUR-2025FA-58,S0036941,2025FA,Enrolled,
PNUR-2025FA-58,S0003020,2025FA,Enrolled,
PNUR-2025FA-58,S0027677,2025FA,Enrolled,
PNUR-2025FA-58,S0028601,2025FA,Enrolled,
PNUR-2025FA-58,S0027366,2025FA,Enrolled,
PNUR-2025FA-58,S0039646,2025FA,Enrolled,
PNUR-2025FA-58,S0026413,2025FA,Enrolled,
PNUR-2025FA-58,S0038272,2025FA,Enrolled,
PNUR-2025FA-58,S0024254,2025FA,Enrolled,
PNUR-2025FA-58,S0023502,2025FA,Enrolled,
PNUR-2025FA-58,S0037531,2025FA,Enrolled,
PNUR-2025FA-58,S0032461,2025FA,Enrolled,
PNUR-2025FA-58,S0031247,2025FA,Enrolled,
